row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
4036,1365,25,PG,NYK,CLE,31.6,18,8,5,0,0,1,50.3,44.7,77.4,1,30,Home,1,1
2174,1475,26,PG,DAL,BKN,21.7,14,4,7,0,1,2,44.4,34.0,87.6,-1,24,Home,2,1
7706,1063,26,PF,MIA,TOR,26.5,8,3,2,1,1,2,45.5,27.7,74.4,5,13,Home,1,0
7260,1387,30,SG,MEM,MIN,17.0,8,3,1,1,1,1,47.1,35.6,76.0,-3,13,Home,0,0
574,1261,29,PF,CHI,MIN,17.1,9,3,1,1,0,1,39.3,31.3,70.8,5,13,Away,2,0
8785,1389,19,PF,SAS,HOU,17.4,10,4,4,0,0,1,41.2,33.9,61.1,9,17,Away,2,0
8123,1211,30,PG,SAC,HOU,23.9,12,4,5,2,0,2,59.7,42.4,65.0,-4,21,Away,1,0
8738,1346,27,PF,CHA,PHX,25.7,16,8,0,0,2,3,50.0,27.1,83.8,10,23,Home,2,0
3046,1018,23,SG,HOU,SAS,30.5,17,7,1,1,0,3,37.7,31.3,73.3,10,23,Home,1,0
1408,1228,24,PG,MEM,DAL,31.8,18,4,8,1,2,3,56.4,39.8,70.5,14,30,Away,2,1
536,1370,21,SG,IND,SAS,26.8,14,5,1,0,0,3,52.7,34.5,73.1,-5,17,Home,0,0
5556,1323,25,SF,ATL,DEN,20.7,12,3,1,1,1,1,30.0,45.5,74.8,16,17,Away,2,0
5988,1232,26,SG,CLE,OKC,34.4,20,5,5,0,0,3,50.6,32.5,86.6,1,27,Away,3,1
1435,1421,23,SF,GSW,HOU,19.5,16,4,5,0,0,3,32.7,35.1,84.8,-12,22,Home,1,0
7059,1253,29,PG,DET,LAC,36.6,25,3,8,1,0,2,50.1,39.9,82.9,-2,35,Home,1,1
1868,1028,28,SG,CHA,MIL,17.4,12,3,4,0,1,2,44.3,35.8,80.2,-13,18,Home,2,0
1455,1066,23,PG,SAS,IND,31.8,14,4,5,1,0,3,43.1,42.4,75.7,13,21,Home,0,1
8523,1034,26,SF,BOS,ATL,36.6,18,10,6,1,2,1,37.2,34.5,78.3,9,36,Home,2,1
8868,1153,30,SG,GSW,LAL,19.3,9,4,1,1,0,0,56.7,30.9,71.7,6,15,Home,2,0
1821,1340,26,C,CHA,NYK,27.2,9,9,1,1,2,2,55.8,31.1,79.7,-2,20,Home,2,1
52,1363,27,C,WAS,ATL,20.3,8,11,2,1,1,2,42.4,20.9,76.8,12,21,Away,2,1
4604,1320,28,SG,MIL,HOU,16.4,14,2,2,0,0,1,54.6,50.4,69.8,3,17,Home,2,0
6526,1039,25,PG,MIL,SAS,40.9,22,3,13,1,0,3,50.0,42.3,73.0,4,36,Away,2,1
470,1301,26,C,UTA,MIL,27.7,15,9,1,0,1,2,41.3,23.5,77.6,-7,24,Away,2,0
4719,1124,29,PG,PHI,LAC,20.5,12,5,5,1,1,2,42.2,29.1,83.8,-6,22,Home,2,0
3182,1002,25,SG,CLE,MIL,27.3,11,3,0,0,0,3,44.0,41.2,90.9,-14,11,Away,2,0
5618,1411,35,PG,IND,CLE,21.7,12,4,2,1,0,2,42.0,38.7,70.5,-5,17,Away,1,0
2863,1488,26,PG,CHI,NYK,20.8,15,4,4,1,0,2,40.6,30.3,82.9,2,22,Away,1,0
1859,1129,24,PF,ORL,HOU,24.8,9,8,3,1,0,2,50.3,38.0,67.6,-15,19,Home,0,0
7378,1180,27,C,LAC,IND,30.3,16,8,0,1,1,1,51.3,28.0,76.4,-14,25,Away,1,1
866,1414,23,C,SAC,LAC,10.2,9,2,1,1,0,1,44.3,22.6,79.1,11,12,Home,5,0
5804,1288,19,SF,GSW,BKN,32.9,19,4,1,1,0,2,45.9,35.9,69.8,3,23,Home,5,0
3838,1460,27,PF,POR,CHA,29.9,19,7,2,1,1,3,45.9,40.7,78.2,-1,27,Away,1,1
2599,1411,26,PG,NOP,HOU,25.0,14,2,3,0,2,1,53.2,43.4,73.0,16,20,Away,1,0
8945,1358,26,SG,CLE,CHI,42.5,27,6,1,1,0,3,49.4,35.9,80.2,-1,32,Home,3,1
4374,1148,27,PF,LAL,WAS,33.7,15,6,2,1,2,0,41.5,24.1,84.3,11,26,Away,1,1
426,1469,25,SF,DAL,BKN,38.6,17,5,5,0,0,2,47.3,47.5,88.3,6,25,Away,2,0
189,1460,25,PG,PHI,MIL,40.6,18,3,7,1,1,4,53.6,31.4,76.2,-6,26,Home,2,1
4535,1346,22,C,MEM,MIL,31.5,23,8,3,1,2,4,46.3,24.7,75.3,5,33,Away,3,1
4996,1110,22,C,IND,LAC,28.3,15,7,0,1,1,2,54.4,34.8,80.7,-10,22,Home,2,1
229,1347,33,PF,UTA,MIA,24.2,8,5,3,2,2,1,59.1,35.8,68.6,3,19,Away,1,1
2716,1132,27,PG,UTA,POR,24.0,9,2,6,1,0,3,43.1,47.0,76.4,4,15,Away,1,0
1042,1050,27,SF,BOS,HOU,28.0,12,6,0,1,1,0,44.7,37.4,75.2,2,20,Home,2,0
3551,1323,25,C,ATL,OKC,26.7,12,8,0,1,2,2,48.0,29.1,74.2,2,21,Home,0,0
2689,1027,37,PF,ATL,CHA,40.0,17,8,1,1,2,4,42.0,35.4,80.6,-6,25,Home,2,0
8442,1234,21,SG,MEM,OKC,14.0,8,0,0,0,0,0,53.7,31.6,88.2,-9,8,Away,1,0
1906,1200,30,PF,ORL,UTA,29.8,15,6,3,0,0,2,51.2,26.9,74.6,-7,22,Away,1,0
7770,1174,21,C,SAS,OKC,23.2,10,8,1,0,2,1,44.9,37.2,81.5,11,20,Away,4,1
802,1395,24,PF,BOS,UTA,29.1,19,6,1,1,1,2,42.3,39.5,80.9,12,26,Away,0,0
1488,1117,26,SF,PHI,PHX,31.1,16,3,4,0,1,2,38.7,40.4,82.7,-1,22,Home,1,0
8679,1402,26,SG,OKC,CHA,39.9,23,7,3,1,1,2,40.1,33.1,85.2,-5,33,Home,1,1
1129,1042,30,SF,MEM,MIA,15.9,6,0,0,1,0,2,49.2,29.0,80.1,3,5,Home,2,0
7286,1009,28,SG,LAC,CLE,25.4,11,3,4,1,0,2,56.1,34.1,71.5,-3,17,Home,1,0
2209,1113,22,SF,NYK,SAC,36.7,18,6,1,2,1,2,52.1,21.1,66.8,0,26,Away,1,0
4230,1247,26,C,DET,DAL,23.2,12,4,4,0,2,0,48.7,31.7,77.4,-4,22,Home,0,1
7813,1355,22,PG,POR,IND,23.0,11,5,5,1,2,2,48.3,41.3,81.6,-2,22,Home,3,0
5138,1363,30,SG,SAC,MEM,32.0,17,4,6,1,0,2,54.1,50.1,75.1,0,26,Home,1,0
3115,1352,31,SG,DEN,UTA,17.2,9,2,5,1,1,0,56.5,48.1,84.0,-4,18,Home,1,1
5008,1117,26,PF,DET,BOS,32.2,16,11,3,0,2,3,52.1,35.4,76.4,4,29,Away,1,1
8636,1337,19,C,SAC,HOU,34.7,18,11,3,0,1,2,47.9,26.5,81.3,-1,31,Away,2,1
2145,1240,26,PG,MIN,BKN,23.6,20,1,5,0,0,2,41.1,35.2,67.3,2,24,Away,0,1
5954,1021,26,SF,OKC,DET,23.1,8,2,1,1,2,2,49.3,27.4,72.6,-2,12,Home,3,0
1633,1454,23,C,ORL,ATL,41.2,23,14,1,0,1,1,52.9,38.1,84.7,10,38,Away,3,1
6670,1206,27,PG,CHI,ATL,42.3,22,4,10,1,1,3,51.2,45.6,77.5,7,35,Away,1,1
4011,1434,27,SF,CHI,BOS,24.4,20,4,5,0,0,0,48.1,33.9,72.6,12,29,Away,2,1
157,1417,26,C,PHI,SAS,12.3,8,2,0,0,1,0,45.0,27.4,72.5,6,11,Home,1,0
2421,1049,28,C,DET,MIA,28.1,12,9,0,1,1,2,38.1,40.7,57.3,4,21,Away,1,0
6361,1170,22,PF,ORL,MIL,16.3,8,4,5,1,1,1,38.5,32.2,71.5,0,18,Home,1,0
3214,1291,27,C,WAS,TOR,29.5,19,9,1,1,2,2,56.3,28.5,77.7,-8,30,Home,2,1
2771,1241,27,SG,IND,CHA,21.7,11,3,5,1,0,1,49.5,31.3,83.1,-6,19,Away,0,0
4443,1060,28,C,CLE,GSW,23.6,12,9,1,0,2,1,52.2,49.3,72.5,2,23,Away,3,1
5565,1342,25,SG,MEM,NYK,35.5,23,3,5,2,1,2,39.8,36.3,73.7,2,32,Home,1,1
6278,1288,27,SG,POR,DEN,17.9,11,4,3,0,0,3,47.7,20.4,73.5,8,15,Home,0,0
6393,1338,22,SG,ORL,PHX,23.1,18,4,6,1,1,0,51.7,33.4,85.5,5,30,Away,2,1
3917,1300,26,PG,CHI,ATL,20.0,9,6,0,1,1,3,47.8,34.1,57.7,-16,14,Home,2,0
2808,1357,30,SF,BOS,DAL,32.8,22,10,4,2,1,3,43.6,40.0,71.8,14,36,Away,2,1
4342,1442,23,PF,LAC,TOR,34.6,20,9,2,0,3,2,46.1,26.8,69.7,3,32,Away,1,1
3025,1219,23,SG,TOR,POR,17.9,14,2,6,1,0,1,57.3,29.9,72.5,2,22,Home,1,1
2730,1174,29,PF,CLE,IND,33.7,16,10,0,1,2,3,51.7,21.7,71.6,-2,26,Home,1,1
3210,1037,26,SF,DEN,CHA,30.8,14,4,3,2,0,2,42.7,41.4,68.0,9,21,Away,2,0
6607,1216,26,SG,PHX,WAS,34.7,18,3,4,1,0,3,41.9,33.0,67.8,3,23,Home,2,1
848,1028,32,SF,BOS,SAS,13.6,3,1,3,0,0,2,45.1,39.9,75.2,13,5,Away,1,0
7518,1415,25,SG,IND,CHA,37.8,24,4,7,2,0,4,52.5,36.2,88.9,-2,33,Away,2,0
8749,1049,29,PF,CLE,BKN,32.5,12,9,2,1,0,2,46.2,33.6,73.9,-2,22,Away,2,0
757,1095,25,SG,TOR,BOS,37.5,18,4,5,3,1,2,49.9,35.6,72.3,-8,29,Away,1,1
8708,1235,30,SF,MIN,LAL,19.4,11,2,2,0,0,1,37.7,43.8,80.9,-3,14,Home,0,0
5230,1279,29,PF,SAS,MIN,31.0,18,10,2,1,1,1,51.5,33.9,70.7,8,31,Home,1,1
2813,1289,25,SG,ATL,CHA,39.4,20,7,3,1,0,2,43.9,35.2,86.3,-6,29,Away,1,1
8913,1072,24,SF,CLE,UTA,35.0,13,6,1,1,0,3,44.7,37.3,81.1,-4,18,Home,5,0
2062,1376,23,SG,BKN,POR,38.3,21,3,4,0,0,3,53.3,34.7,68.6,-6,25,Home,3,0
550,1189,25,C,LAC,DEN,25.5,17,4,2,0,2,3,51.8,45.4,77.8,22,22,Away,1,0
7629,1451,26,PG,CHI,MIL,26.5,15,5,4,1,0,3,49.6,35.0,76.0,-1,22,Away,1,0
7620,1446,26,SF,LAL,SAS,27.0,13,5,2,0,1,2,58.7,36.0,90.2,13,19,Home,5,0
7982,1075,28,PF,BOS,ORL,16.5,3,4,2,1,1,2,53.4,26.6,72.1,-6,9,Home,2,0
4059,1247,25,SF,ORL,LAC,37.7,22,7,5,2,0,3,46.7,39.5,66.3,-6,33,Away,0,1
3694,1383,22,PF,PHX,UTA,24.1,14,8,3,1,1,2,60.7,26.9,76.4,-5,25,Home,2,0
1260,1110,28,SF,TOR,NYK,19.2,9,3,2,1,1,2,41.8,32.4,87.1,4,14,Home,3,0
6333,1238,27,SG,CHA,DEN,21.3,7,5,0,1,0,2,43.4,32.0,87.9,9,11,Home,1,0
5297,1306,25,PG,NOP,OKC,29.2,11,7,3,2,1,2,40.5,29.9,71.4,-2,22,Home,1,1
7508,1490,27,SG,WAS,LAL,38.9,22,8,4,1,0,3,40.9,39.7,95.0,1,32,Away,0,1
1025,1132,26,SF,PHX,ORL,17.3,10,3,0,0,1,2,50.2,37.5,83.3,16,12,Home,1,0
753,1035,23,C,GSW,ATL,24.3,14,6,0,1,1,2,41.2,34.2,87.6,-17,20,Away,0,0
4626,1428,32,PG,NOP,CHI,30.0,11,2,8,1,0,3,53.5,39.7,80.0,2,19,Home,3,0
3400,1218,28,SG,TOR,CLE,31.8,19,6,4,1,0,2,54.7,36.8,76.7,-3,28,Home,1,1
1952,1463,27,PF,LAL,PHI,16.8,13,5,3,1,0,1,58.0,34.5,77.6,-2,21,Home,1,0
7545,1186,30,SG,ATL,CHI,36.9,20,6,6,1,0,2,45.9,31.5,69.2,-17,31,Away,2,0
352,1098,25,PF,NYK,CHA,34.4,15,8,6,1,1,2,53.1,30.8,77.3,-12,29,Away,2,1
1512,1419,29,PF,DAL,DET,26.9,11,3,1,1,1,2,55.8,34.0,75.0,-5,15,Away,1,0
6608,1055,29,SG,DAL,NYK,28.4,17,2,4,1,1,2,48.1,34.3,85.7,5,23,Away,2,1
3155,1470,28,SG,NYK,WAS,37.8,18,4,3,0,1,2,49.3,43.7,72.8,2,24,Home,0,1
3528,1351,29,PG,MIA,GSW,25.0,12,6,5,2,1,1,39.4,39.3,61.8,19,25,Away,2,1
702,1267,25,SG,CHA,DEN,36.3,23,7,3,0,1,2,46.6,34.7,68.4,-2,32,Away,1,1
2587,1299,25,SG,MIA,SAS,27.1,15,4,1,0,0,2,58.2,38.0,75.1,4,18,Home,1,0
3430,1190,29,SF,MIL,BOS,29.2,14,6,2,0,0,3,46.6,39.5,92.1,6,19,Away,1,0
562,1490,28,PF,PHX,GSW,33.7,19,8,0,1,1,3,52.3,31.8,85.2,7,26,Home,2,1
2319,1373,27,SF,TOR,BKN,29.4,16,5,3,1,0,2,44.7,40.6,71.3,-4,23,Away,3,0
2459,1071,22,C,PHI,UTA,21.7,13,5,1,1,0,1,52.5,28.2,70.8,8,19,Home,1,0
5113,1055,30,SG,MIL,UTA,21.9,13,2,1,0,0,1,40.1,43.9,83.3,-5,15,Away,1,0
8028,1172,20,PF,PHI,GSW,17.4,5,5,3,1,1,2,38.7,20.4,84.9,-4,13,Home,2,0
6244,1464,24,PG,OKC,NOP,30.7,16,4,8,2,0,2,46.3,38.0,75.1,-3,28,Home,1,1
2645,1370,30,SG,IND,PHI,32.5,22,2,4,1,0,2,60.6,42.9,75.6,-8,27,Home,1,0
1048,1368,29,PG,NOP,SAC,25.2,19,2,6,1,0,3,46.0,31.1,80.5,-13,25,Away,2,0
7087,1497,33,SG,MEM,IND,39.0,21,5,3,1,1,2,43.2,41.6,85.2,0,29,Away,2,1
415,1383,28,PG,WAS,MIL,32.6,18,6,7,1,0,3,51.1,33.6,82.4,4,29,Home,1,1
3529,1007,32,SG,MIN,DEN,34.0,14,6,2,1,0,4,39.2,36.8,80.3,-13,19,Home,1,0
8570,1368,28,SG,ATL,DET,25.3,16,9,1,1,0,2,40.5,38.7,89.5,-16,25,Away,1,0
3444,1226,27,SF,DET,HOU,22.7,15,3,2,2,0,2,37.0,44.3,67.8,0,20,Away,1,0
3379,1230,22,SG,IND,PHI,29.2,17,2,3,1,0,3,52.9,29.4,71.9,2,20,Away,1,0
5921,1217,25,SF,DEN,LAL,36.0,18,7,4,1,1,1,55.5,35.9,74.2,3,30,Away,1,1
1470,1419,33,PG,GSW,MIL,19.4,11,4,6,0,0,3,51.4,46.4,92.2,2,18,Home,1,0
7204,1114,28,SF,LAL,IND,28.6,12,4,1,1,0,1,49.8,38.0,77.8,9,17,Away,2,0
4171,1433,23,PG,BKN,ORL,15.3,8,5,4,2,0,0,45.3,45.8,74.9,5,19,Home,1,1
7542,1238,27,SF,PHX,BKN,21.5,9,3,1,0,1,0,51.0,27.5,67.4,11,14,Away,1,0
6554,1194,31,SG,DET,SAS,11.1,6,0,3,0,1,0,48.1,48.7,88.7,-6,10,Home,2,0
1584,1148,19,C,MIN,WAS,31.6,14,10,2,1,1,2,53.3,32.9,70.2,-13,26,Away,1,1
1413,1212,26,C,LAC,PHI,31.9,12,10,1,0,1,2,47.0,34.3,76.8,8,22,Away,2,0
6154,1138,29,PF,TOR,MIN,25.5,17,9,0,2,1,4,43.5,37.9,87.8,8,25,Away,0,1
5810,1215,28,C,DAL,DEN,23.2,14,5,1,1,1,1,49.0,21.7,65.8,3,21,Away,2,0
1723,1417,24,PG,CHA,GSW,17.6,11,3,4,0,0,1,47.5,27.4,72.3,5,17,Home,5,0
2918,1327,19,PG,DEN,LAC,31.2,18,5,8,1,0,4,48.1,27.9,92.1,-21,28,Home,3,0
4356,1119,31,SG,SAS,MIL,27.0,11,7,3,1,0,2,44.3,42.0,85.9,-11,20,Away,2,0
1508,1410,25,SF,WAS,IND,24.0,15,3,3,2,1,1,47.5,35.9,92.9,-12,23,Home,2,1
6072,1150,31,C,NOP,CLE,15.8,4,8,1,0,2,0,49.9,36.3,71.8,4,15,Home,1,0
8204,1210,30,SG,SAS,PHI,24.5,13,7,3,0,1,1,47.1,40.4,71.5,-1,23,Away,0,0
1322,1434,23,PG,POR,MIA,21.1,11,6,5,1,0,2,55.0,39.9,89.4,-6,21,Home,2,0
843,1433,22,SF,MEM,UTA,23.6,14,3,1,1,0,2,43.6,23.8,73.3,1,17,Away,3,0
1147,1280,26,SG,MIN,ORL,19.7,11,1,1,1,0,2,35.2,38.5,79.9,13,12,Away,1,0
5068,1360,23,SF,GSW,IND,24.0,10,2,2,0,1,1,35.1,43.3,78.0,5,14,Home,1,0
8044,1293,26,C,DET,CLE,38.2,21,12,2,1,1,3,41.0,36.6,66.6,9,34,Away,1,1
464,1379,27,SF,CHA,POR,28.7,19,7,6,1,0,1,44.3,27.3,77.5,-7,32,Home,0,1
3943,1198,25,SG,POR,MIL,19.1,12,3,4,1,0,0,50.1,32.9,77.9,6,20,Home,4,0
2550,1458,27,PF,CLE,PHI,27.6,13,4,3,0,1,1,38.2,43.6,66.7,-7,20,Away,3,0
6030,1045,22,SF,MEM,BOS,15.5,11,2,2,0,0,1,33.9,42.8,84.8,-2,14,Away,2,0
8509,1250,24,C,PHI,NYK,25.6,15,7,0,0,2,3,43.8,45.6,89.5,-18,21,Away,2,0
7243,1354,22,C,GSW,TOR,19.5,14,3,0,0,1,2,38.3,26.6,78.7,1,16,Away,1,0
7768,1117,30,PG,MIL,IND,34.6,20,6,7,1,0,3,42.0,22.2,81.6,-1,31,Home,1,1
4076,1402,30,SG,IND,MEM,27.2,17,4,3,0,0,3,38.3,35.7,82.6,8,21,Away,1,0
379,1119,24,PG,ATL,LAL,33.0,23,6,8,1,0,3,36.2,34.9,91.4,-5,35,Home,2,1
6616,1076,28,SF,MIN,NYK,24.2,14,6,2,1,0,1,51.3,32.7,66.0,5,22,Away,3,0
1336,1117,27,PG,LAL,GSW,29.0,18,1,5,2,1,4,40.5,43.6,84.4,13,23,Away,0,1
1224,1237,23,PF,DEN,PHI,41.8,25,12,2,2,2,3,55.7,36.3,66.6,2,40,Away,4,1
6859,1057,20,C,IND,UTA,28.6,13,9,0,1,2,2,52.3,28.7,65.7,-11,23,Home,3,1
3000,1311,26,C,TOR,GSW,39.5,17,12,4,0,1,2,61.4,43.9,66.8,1,32,Away,2,0
4049,1380,28,PG,SAC,CHI,29.0,20,2,5,0,0,2,44.7,36.5,82.0,10,25,Away,2,0
7063,1486,24,C,OKC,TOR,24.0,13,6,1,1,0,2,45.4,27.4,72.2,-15,19,Away,2,0
1812,1028,26,PG,MIN,ORL,22.1,15,4,9,1,0,3,54.7,31.9,69.9,-6,26,Away,1,1
3334,1286,20,PG,BKN,HOU,30.0,21,5,5,1,0,3,51.5,41.1,82.3,-6,29,Away,2,0
3945,1425,25,PF,MIN,NOP,41.8,22,12,3,1,1,3,53.2,34.3,87.9,-3,36,Away,1,1
3333,1466,28,PG,PHI,CLE,30.7,15,7,10,0,0,2,44.3,26.1,79.2,-1,30,Away,1,1
1895,1243,25,PG,BOS,UTA,36.4,20,2,9,1,2,2,52.0,54.8,65.9,-9,32,Away,3,1
5351,1338,28,SG,POR,PHI,32.1,15,4,6,0,1,2,44.6,38.2,75.3,-17,24,Home,3,0
3481,1432,30,PG,CHI,POR,22.6,11,3,7,1,0,1,51.4,44.6,81.3,-5,21,Away,3,1
5304,1216,29,PG,ATL,OKC,19.9,11,1,4,1,0,1,47.1,37.3,85.2,10,16,Home,5,0
4081,1073,23,SG,LAC,CHI,21.8,9,3,0,1,0,1,45.5,31.3,77.9,-3,12,Home,1,0
6061,1042,28,C,TOR,SAC,35.4,21,13,4,0,2,3,50.3,25.2,87.0,7,37,Home,2,1
5460,1124,29,SF,NYK,GSW,24.9,12,4,2,0,0,1,42.6,30.0,66.3,-5,17,Home,2,0
1190,1318,24,SG,CHI,DET,25.1,12,1,3,1,0,1,50.9,37.4,70.2,-3,16,Home,1,0
6612,1254,32,SG,LAL,SAC,16.9,10,0,2,0,0,2,45.6,37.7,84.8,-19,10,Away,0,0
899,1408,32,C,MIN,SAS,19.2,10,4,1,0,0,2,53.7,26.2,62.8,7,13,Home,1,0
5493,1073,30,SF,LAL,ORL,18.3,10,6,3,0,0,1,47.9,41.5,67.5,6,18,Away,2,0
4249,1293,25,PG,POR,MIL,36.6,21,8,10,1,0,2,49.5,34.4,71.4,10,38,Away,1,1
2886,1088,27,PF,MIN,SAC,34.7,21,8,5,2,0,3,49.0,44.3,65.5,-6,33,Away,0,1
2532,1072,23,SG,CHA,NOP,37.8,27,4,3,2,1,4,57.2,42.9,76.5,-14,33,Home,2,1
8959,1466,25,PG,BOS,PHI,22.2,15,3,3,1,0,3,48.1,31.7,69.7,-1,19,Home,2,0
8346,1131,26,PF,OKC,IND,35.2,13,10,0,1,1,2,41.0,28.5,71.0,5,23,Home,0,0
8920,1278,23,SG,PHX,MIA,39.3,27,5,3,1,2,1,50.1,25.8,64.9,7,37,Home,2,1
7949,1280,24,SG,MIL,ORL,24.5,10,4,3,1,0,0,54.3,35.1,72.8,3,18,Home,4,0
5458,1284,32,SF,DEN,CLE,17.3,12,2,2,1,1,2,43.2,41.6,86.2,10,16,Home,3,0
4650,1117,22,C,UTA,ATL,21.3,10,10,0,0,1,2,47.3,24.4,74.2,9,19,Away,1,0
1031,1052,33,C,POR,LAL,29.4,13,11,0,1,1,3,48.1,33.5,78.5,3,23,Away,1,0
3423,1159,29,SF,NOP,ORL,12.9,6,1,2,0,0,2,55.2,33.6,77.2,2,7,Home,1,0
6226,1294,25,SF,CHA,BKN,39.8,21,8,3,1,1,2,60.3,34.7,68.8,7,32,Home,0,1
4954,1103,29,PG,MIN,MEM,14.5,7,6,4,0,1,1,38.8,41.0,69.8,-3,17,Away,0,0
7712,1053,26,PG,LAL,CLE,24.8,13,3,6,1,0,5,45.9,32.2,70.1,-17,18,Away,0,0
1756,1081,24,PF,LAC,LAL,31.2,22,10,4,1,0,4,47.0,30.3,80.6,7,33,Home,1,1
8921,1102,29,SG,SAS,CHI,18.5,6,2,0,0,1,1,43.9,29.1,77.2,-6,8,Home,3,0
232,1189,26,SF,UTA,HOU,23.2,15,5,2,1,1,2,38.2,38.6,82.7,-12,22,Away,0,0
6136,1444,27,SG,PHI,ATL,24.8,21,7,4,1,0,2,52.1,45.0,84.7,14,31,Away,0,1
4804,1340,30,SF,PHI,WAS,22.2,12,3,3,1,0,2,36.6,34.2,78.9,7,17,Home,4,0
6770,1295,25,SF,MEM,NYK,36.3,17,4,3,1,1,2,39.5,42.9,65.9,-6,24,Away,1,1
4731,1034,23,SG,WAS,LAL,32.4,23,9,2,2,1,2,49.0,33.1,76.4,-12,35,Home,3,1
3536,1219,27,PG,CLE,DEN,17.7,15,6,4,0,0,2,43.6,35.8,63.0,14,23,Away,1,0
4902,1348,23,SG,CHI,DEN,36.0,18,6,7,1,1,3,53.5,46.1,71.3,-3,30,Away,1,1
2318,1393,27,PG,CLE,POR,31.4,15,4,3,1,0,2,44.7,31.8,79.3,13,21,Away,2,0
4776,1138,28,PF,SAC,DAL,16.7,5,5,0,1,1,1,52.0,30.6,77.2,-9,11,Home,2,0
1516,1282,26,SG,PHI,UTA,33.3,15,5,2,1,0,2,46.4,37.2,84.5,10,21,Away,4,0
217,1061,28,SG,WAS,DET,33.0,19,8,4,1,0,3,48.9,37.3,88.1,-6,29,Home,1,1
8096,1475,28,PG,TOR,IND,32.5,20,2,7,2,0,2,47.3,27.7,66.5,13,29,Home,1,1
2264,1414,35,PG,MIN,SAC,35.8,21,5,6,1,2,2,44.5,44.8,85.6,9,33,Away,3,1
7607,1145,25,SG,MIL,DET,24.3,16,3,4,2,0,2,52.8,34.1,68.4,0,23,Home,1,1
2767,1011,28,SF,BKN,WAS,26.2,17,6,2,1,0,3,45.7,38.4,73.1,-12,23,Home,1,0
4014,1085,30,C,LAL,BKN,18.7,13,4,1,1,2,0,49.8,14.6,91.5,4,21,Away,1,0
894,1460,27,SF,MEM,MIN,21.6,9,0,2,2,1,0,42.1,39.0,71.8,11,14,Away,2,0
2909,1109,24,SG,HOU,POR,28.0,12,4,4,1,1,2,45.8,35.3,67.8,2,20,Home,1,0
1851,1400,24,C,PHX,CLE,28.0,12,8,1,1,1,2,55.9,26.6,80.0,2,21,Home,1,1
6323,1412,30,SG,CHA,DET,35.6,24,6,4,1,0,2,40.0,39.2,82.3,-14,33,Away,1,1
6952,1017,34,PF,SAS,HOU,17.0,5,2,4,1,0,0,49.7,24.3,78.9,-18,12,Home,4,0
325,1442,26,C,LAC,PHI,33.9,13,9,4,1,1,3,50.5,43.2,71.1,7,25,Home,3,1
1216,1013,24,SG,NOP,DAL,25.1,14,3,0,1,0,1,47.8,32.4,76.7,1,17,Home,1,0
5545,1345,27,SG,POR,BKN,36.1,21,4,2,2,1,2,45.7,38.6,79.7,10,28,Away,2,1
4971,1460,29,PF,CHA,GSW,26.9,16,7,3,1,2,2,47.0,31.0,85.1,-2,27,Home,1,1
1130,1239,23,PF,MIN,MEM,14.7,9,4,0,0,0,3,47.7,46.5,78.0,-13,10,Away,1,0
6320,1174,29,C,UTA,CLE,17.2,10,6,0,0,0,3,54.3,42.3,67.8,0,13,Away,3,0
7666,1046,28,C,CHI,SAC,18.8,13,7,1,1,0,1,45.6,30.3,63.5,-12,21,Away,1,0
7430,1100,21,PF,MIL,TOR,20.9,11,7,0,0,1,2,43.2,25.4,81.6,-8,17,Home,3,0
209,1326,24,PF,SAC,CLE,15.8,8,3,0,1,0,1,52.0,23.5,81.9,-7,11,Home,0,0
4103,1385,24,PF,BKN,LAC,40.8,21,11,4,2,1,4,41.6,39.8,66.6,5,35,Away,1,1
799,1372,25,PF,ORL,MIN,41.8,17,10,2,2,1,1,49.6,33.7,84.4,9,31,Away,2,1
8177,1396,23,PG,GSW,TOR,26.1,15,3,7,1,1,3,47.3,47.5,78.7,-2,24,Home,1,1
735,1492,21,C,UTA,PHX,35.2,15,12,2,0,1,2,45.3,32.3,55.8,6,28,Away,2,1
2754,1284,25,SG,IND,DET,27.3,15,4,5,0,0,2,41.0,38.4,63.9,-9,22,Away,1,0
2761,1058,25,PF,ATL,NYK,13.7,11,2,2,0,0,0,36.7,34.7,78.5,-6,15,Away,2,0
1175,1432,26,SG,PHI,MIN,17.7,13,4,2,1,1,0,54.0,16.4,91.5,-1,21,Away,0,0
6880,1406,28,PG,MEM,MIA,29.6,19,4,8,1,0,3,33.8,35.4,80.2,6,29,Away,1,1
7034,1246,24,SF,BOS,MIA,20.7,10,5,2,1,0,3,47.4,28.8,72.2,9,15,Home,2,0
1832,1075,31,SF,CHI,SAC,37.0,18,5,3,1,0,2,44.5,48.1,82.0,-5,25,Home,5,1
6427,1321,28,SF,PHI,BOS,30.4,10,7,4,1,0,1,51.2,39.5,77.3,3,21,Away,2,1
7867,1477,22,PG,CLE,POR,34.7,15,4,7,2,0,3,50.6,33.5,67.2,10,25,Away,1,1
6348,1324,31,PG,MIL,ATL,30.8,15,2,7,2,0,2,37.9,40.2,79.2,6,24,Home,2,1
3335,1498,23,PF,OKC,CLE,31.0,16,3,1,1,1,2,50.7,36.2,68.5,-2,20,Home,2,1
