row_id,efficiency_binning_quantile,eff_times_minutes_binning_quantile,eff_per_point_binning_quantile,plus_minus_binning_quantile,opponent_freq,eff_per_min_binning_quantile,target
3943,8,2,4,6,0.03263888888888889,6,0
2550,8,3,3,2,0.03236111111111111,2,0
6030,3,1,1,3,0.034583333333333334,5,0
8509,9,3,2,1,0.03208333333333333,3,0
7243,4,2,1,4,0.035694444444444445,3,0
7768,18,6,4,4,0.032916666666666664,4,1
4076,9,3,1,6,0.03138888888888889,3,0
379,20,6,3,2,0.03138888888888889,6,1
6616,10,3,4,5,0.03208333333333333,5,0
1336,11,4,1,7,0.03763888888888889,3,1
1224,20,6,4,5,0.03236111111111111,5,1
6859,11,4,5,1,0.035555555555555556,3,1
3000,18,6,6,4,0.03763888888888889,3,0
4049,13,4,1,7,0.03166666666666667,4,0
7063,7,3,3,1,0.035694444444444445,3,0
1812,14,3,5,2,0.029722222222222223,6,1
3334,16,5,2,2,0.03236111111111111,5,0
3945,20,6,4,3,0.03319444444444444,4,1
3333,17,5,6,4,0.034027777777777775,5,1
1895,18,6,4,1,0.035555555555555556,4,1
5351,12,5,4,1,0.03236111111111111,2,0
3481,9,3,6,2,0.03208333333333333,5,1
5304,4,2,3,7,0.034444444444444444,3,0
4081,2,1,2,3,0.03166666666666667,1,0
6061,20,6,5,6,0.034861111111111114,6,1
5460,5,2,2,2,0.03763888888888889,2,0
1190,4,2,2,3,0.035555555555555556,1,0
6612,1,1,1,1,0.034861111111111114,1,0
899,2,1,1,6,0.035416666666666666,2,0
5493,6,2,5,6,0.029722222222222223,5,0
4249,20,6,5,7,0.03263888888888889,6,1
2886,19,6,4,2,0.034861111111111114,5,1
2532,19,6,1,1,0.03319444444444444,4,1
8959,7,2,1,4,0.03236111111111111,4,0
8346,11,5,5,5,0.032916666666666664,1,0
8920,20,6,2,6,0.03208333333333333,5,1
7949,6,3,5,5,0.029722222222222223,2,0
5458,4,1,2,7,0.034027777777777775,5,0
4650,7,2,6,6,0.03347222222222222,4,0
1031,11,4,5,5,0.03138888888888889,3,0
3423,1,1,1,5,0.029722222222222223,1,0
6226,18,6,3,6,0.03180555555555555,3,1
4954,5,1,6,3,0.03138888888888889,6,0
7712,6,3,2,1,0.034027777777777775,2,0
1756,19,6,3,6,0.03138888888888889,6,1
8921,1,1,2,2,0.03166666666666667,1,0
232,10,3,3,1,0.03236111111111111,5,0
6136,18,5,3,7,0.03347222222222222,6,1
4804,5,2,2,6,0.03194444444444444,3,0
6770,12,5,2,2,0.03208333333333333,1,1
4731,20,6,3,1,0.03138888888888889,6,1
3536,11,2,3,7,0.030972222222222224,6,0
4902,17,6,4,3,0.030972222222222224,4,1
2318,9,4,2,7,0.03208333333333333,1,0
4776,1,1,6,1,0.035,1,0
1516,9,4,2,7,0.035555555555555556,1,0
217,16,5,3,2,0.035555555555555556,4,1
8096,16,5,3,7,0.032916666666666664,4,1
2264,19,6,4,6,0.034861111111111114,5,1
7607,11,3,2,4,0.035555555555555556,5,1
2767,11,4,2,1,0.03194444444444444,4,0
4014,9,2,4,5,0.03180555555555555,6,0
894,3,2,4,7,0.03194444444444444,1,0
2909,8,3,4,5,0.03208333333333333,2,0
1851,9,4,5,5,0.034027777777777775,2,1
6323,19,6,2,1,0.035555555555555556,5,1
6952,2,1,6,1,0.03236111111111111,2,0
325,13,5,6,6,0.03236111111111111,2,1
1216,5,2,1,4,0.035,2,0
5545,16,6,2,7,0.03180555555555555,3,1
4971,15,4,5,3,0.03763888888888889,6,1
1130,1,1,1,1,0.03138888888888889,2,0
6320,2,1,1,4,0.034027777777777775,2,0
7666,9,2,4,1,0.034861111111111114,6,0
7430,5,2,3,2,0.035694444444444445,3,0
209,1,1,2,2,0.034027777777777775,2,0
4103,20,6,4,5,0.030972222222222224,4,1
799,18,6,5,6,0.03194444444444444,2,1
8177,12,4,4,3,0.035694444444444445,5,1
735,16,5,6,6,0.034722222222222224,3,1
2754,10,4,3,1,0.035555555555555556,3,0
2761,3,1,2,2,0.03208333333333333,6,0
1175,9,2,4,4,0.03194444444444444,6,0
6880,16,5,3,6,0.03208333333333333,5,1
7034,3,2,3,6,0.03208333333333333,2,0
1832,13,5,2,2,0.034861111111111114,2,1
6427,9,4,6,5,0.034583333333333334,2,1
7867,13,5,4,7,0.03208333333333333,2,1
6348,12,4,4,6,0.03347222222222222,3,1
3335,8,4,1,3,0.034027777777777775,1,1
199,3,1,1,5,0.03263888888888889,3,0
3887,1,1,3,7,0.03236111111111111,1,0
4585,13,5,6,3,0.034583333333333334,3,1
1098,10,4,5,2,0.03166666666666667,3,0
549,12,4,5,2,0.03208333333333333,4,1
2993,3,2,2,3,0.03236111111111111,1,0
2946,17,6,1,7,0.034861111111111114,3,1
8643,14,5,1,1,0.030972222222222224,2,0
6831,12,4,1,6,0.032916666666666664,2,1
2315,8,3,4,6,0.035555555555555556,3,1
5363,14,4,5,3,0.03138888888888889,5,0
6512,2,1,3,5,0.03263888888888889,1,0
8322,7,3,5,5,0.034583333333333334,2,0
2511,7,3,1,3,0.035555555555555556,2,0
6604,17,6,3,7,0.03138888888888889,4,1
6327,19,6,4,2,0.03208333333333333,5,1
617,2,1,2,6,0.03208333333333333,1,0
1119,18,6,5,2,0.034722222222222224,3,1
938,1,1,1,3,0.03194444444444444,1,0
623,8,3,2,4,0.035555555555555556,2,0
6724,10,3,4,3,0.03319444444444444,5,0
8186,9,3,4,6,0.03194444444444444,4,0
3946,15,6,4,7,0.035555555555555556,1,1
7751,7,3,3,5,0.030972222222222224,2,0
5170,15,5,5,3,0.03347222222222222,3,1
2933,13,5,4,5,0.03208333333333333,2,1
5169,8,3,2,1,0.030972222222222224,3,1
8412,11,3,5,5,0.03180555555555555,6,0
3438,7,3,1,2,0.035694444444444445,3,1
2202,9,4,4,6,0.032916666666666664,1,1
1161,9,3,6,1,0.03138888888888889,4,0
6568,11,4,1,2,0.03208333333333333,3,0
8722,7,1,2,7,0.03138888888888889,6,0
8821,8,3,4,3,0.03763888888888889,5,0
7153,4,2,6,6,0.030972222222222224,4,0
479,13,4,1,1,0.03208333333333333,6,0
1353,4,2,1,3,0.034583333333333334,3,0
8629,13,5,4,4,0.03763888888888889,3,1
6247,11,3,2,5,0.035555555555555556,6,0
7037,2,1,3,3,0.03166666666666667,1,0
7395,10,4,2,5,0.035555555555555556,2,0
4128,10,4,4,5,0.030972222222222224,2,1
1034,14,5,5,3,0.03208333333333333,4,0
4005,17,5,6,4,0.035555555555555556,5,1
3970,8,3,6,1,0.03180555555555555,2,0
3468,11,4,1,7,0.03194444444444444,2,0
3378,19,6,5,3,0.03208333333333333,4,1
3133,10,4,5,5,0.035416666666666666,2,1
7064,3,2,4,1,0.035416666666666666,1,0
8740,1,1,5,7,0.03194444444444444,1,0
3270,6,3,4,5,0.034722222222222224,2,0
2544,7,2,3,1,0.034861111111111114,5,0
1426,6,3,6,2,0.034722222222222224,2,1
6794,5,2,1,5,0.03319444444444444,3,0
1872,17,6,1,3,0.032916666666666664,3,1
3950,7,3,1,6,0.03194444444444444,1,0
8638,19,6,4,2,0.03236111111111111,6,1
7016,3,1,1,7,0.03208333333333333,2,0
528,5,4,1,4,0.034444444444444444,1,0
7946,20,6,4,5,0.030972222222222224,6,1
7563,6,2,4,3,0.03236111111111111,6,0
3255,3,2,1,4,0.035555555555555556,1,0
221,10,3,6,5,0.03180555555555555,4,1
8257,8,3,3,5,0.03180555555555555,5,0
7255,4,3,3,4,0.03180555555555555,1,0
4939,16,5,1,2,0.03194444444444444,5,0
2603,11,4,3,7,0.034444444444444444,4,1
2847,18,6,3,1,0.035,4,1
8595,8,3,6,1,0.035694444444444445,2,1
6662,16,5,2,7,0.029722222222222223,4,0
4943,17,5,4,3,0.03263888888888889,5,0
8161,3,2,3,2,0.03208333333333333,2,0
8977,1,1,3,4,0.034027777777777775,1,0
6055,9,2,6,4,0.0375,6,0
2392,11,4,1,1,0.035,4,0
2956,11,2,4,1,0.035694444444444445,6,0
5197,19,6,6,3,0.034861111111111114,6,1
1984,10,2,6,3,0.03236111111111111,6,1
6672,3,2,6,1,0.03319444444444444,2,0
1555,11,4,2,1,0.03208333333333333,2,0
8159,4,2,6,3,0.03263888888888889,1,0
5697,6,1,1,3,0.03208333333333333,6,0
7466,17,6,1,6,0.03194444444444444,4,1
7169,1,1,6,4,0.034722222222222224,1,0
2629,2,1,5,1,0.030972222222222224,1,0
1678,11,4,4,3,0.034027777777777775,3,1
4402,4,2,5,2,0.034027777777777775,4,0
3035,1,1,1,3,0.03763888888888889,1,0
902,19,6,5,3,0.034444444444444444,3,1
2297,13,4,4,4,0.034444444444444444,5,1
2772,2,1,4,1,0.03763888888888889,1,0
297,11,4,2,5,0.034861111111111114,4,1
7623,19,6,5,7,0.032916666666666664,4,1
58,8,3,1,6,0.03236111111111111,2,0
5830,5,2,2,3,0.03208333333333333,4,0
3036,3,2,1,3,0.03208333333333333,1,0
6975,15,3,5,5,0.035555555555555556,6,1
5642,15,4,3,2,0.029722222222222223,6,0
5286,13,4,6,4,0.035,6,1
5403,8,3,3,1,0.034027777777777775,5,0
2604,6,3,4,6,0.034583333333333334,2,0
6164,11,3,2,3,0.03347222222222222,5,0
296,1,1,6,6,0.03236111111111111,1,0
2581,9,3,1,4,0.03263888888888889,3,0
3284,8,4,1,6,0.03180555555555555,1,0
3203,2,2,2,6,0.03236111111111111,1,0
649,6,3,5,7,0.034027777777777775,2,1
1371,1,1,1,5,0.03194444444444444,3,0
5635,12,4,5,6,0.034583333333333334,5,1
4158,18,6,2,7,0.035555555555555556,4,1
5610,1,1,4,5,0.03138888888888889,2,0
5158,1,1,1,2,0.03319444444444444,1,0
5611,19,6,2,5,0.03180555555555555,3,1
682,5,1,1,2,0.0375,6,0
435,2,1,5,3,0.03319444444444444,6,0
4646,7,2,3,3,0.0375,5,0
3687,4,2,1,5,0.034722222222222224,1,0
1490,7,2,5,5,0.034722222222222224,5,1
813,3,2,1,6,0.03180555555555555,1,0
1883,16,6,2,5,0.029722222222222223,3,1
8019,20,6,6,5,0.034583333333333334,6,1
6309,20,6,3,1,0.03180555555555555,4,1
1941,11,4,2,6,0.035694444444444445,3,0
3027,13,4,4,3,0.030972222222222224,6,0
7604,6,2,1,7,0.034861111111111114,3,0
4534,3,2,1,3,0.030972222222222224,1,0
1182,6,3,5,2,0.035416666666666666,1,0
1376,15,5,5,6,0.03138888888888889,4,1
6889,18,6,5,5,0.03236111111111111,4,1
3287,3,2,5,6,0.03763888888888889,1,0
627,14,5,1,5,0.035416666666666666,3,0
7175,7,2,4,3,0.034861111111111114,5,0
1670,1,1,6,3,0.034722222222222224,2,0
2113,14,4,4,4,0.034861111111111114,5,1
3366,16,6,5,4,0.03208333333333333,3,1
2616,9,3,2,6,0.034583333333333334,3,0
5271,17,5,4,6,0.03194444444444444,5,1
85,9,4,6,5,0.03763888888888889,2,1
5629,6,2,4,6,0.03138888888888889,3,0
3617,7,3,5,3,0.029722222222222223,2,0
2284,11,3,6,3,0.03194444444444444,6,0
3729,1,1,6,2,0.03166666666666667,1,0
7461,16,6,4,4,0.0375,2,1
419,6,3,5,5,0.034583333333333334,1,0
7106,16,4,5,7,0.03194444444444444,6,1
7019,6,3,3,1,0.03236111111111111,2,1
2358,10,4,3,5,0.034722222222222224,3,0
6075,6,2,1,5,0.03319444444444444,6,0
1367,15,5,1,7,0.03194444444444444,4,1
294,3,1,4,6,0.03208333333333333,2,0
8507,5,2,1,5,0.03236111111111111,4,0
1507,8,3,6,4,0.03319444444444444,4,1
8048,9,4,6,1,0.03263888888888889,2,1
7744,8,3,3,4,0.03236111111111111,4,0
1635,4,2,3,2,0.03319444444444444,2,0
5857,3,2,2,5,0.03208333333333333,1,0
6804,10,5,1,2,0.035416666666666666,1,0
2827,16,4,2,2,0.03763888888888889,6,1
5083,18,6,4,6,0.035555555555555556,5,1
1564,3,1,5,5,0.035555555555555556,3,0
7402,14,4,6,6,0.035555555555555556,5,1
4437,6,3,1,7,0.034722222222222224,1,0
1980,1,1,4,2,0.034861111111111114,1,0
1884,14,4,5,6,0.0375,5,0
439,5,2,6,4,0.034027777777777775,3,0
7431,1,1,2,1,0.03208333333333333,1,0
5479,20,6,2,2,0.034861111111111114,5,0
8602,1,1,6,2,0.03208333333333333,1,0
7532,7,2,4,2,0.035694444444444445,6,0
2281,20,6,3,1,0.035555555555555556,5,1
3108,3,2,6,3,0.035416666666666666,1,0
7408,8,4,2,5,0.03236111111111111,1,0
6495,16,5,4,4,0.030972222222222224,4,1
374,4,1,1,2,0.030972222222222224,6,0
4251,4,2,1,4,0.03138888888888889,3,0
2586,16,5,5,3,0.032916666666666664,4,1
8012,18,6,2,1,0.029722222222222223,5,1
6446,19,6,2,1,0.03236111111111111,6,1
6902,16,5,2,4,0.034027777777777775,5,1
5808,3,1,2,5,0.034583333333333334,2,0
1785,4,2,1,4,0.03194444444444444,1,0
5305,6,2,3,4,0.035555555555555556,5,0
4487,10,3,5,4,0.035694444444444445,4,0
6342,16,5,4,4,0.03138888888888889,5,1
6590,18,6,4,2,0.03763888888888889,5,1
3007,8,3,5,2,0.03138888888888889,3,0
4863,3,2,6,4,0.03194444444444444,1,0
2836,1,1,6,5,0.03263888888888889,1,0
4515,17,6,6,6,0.030972222222222224,4,1
7472,1,1,2,3,0.03138888888888889,1,0
5729,3,2,1,5,0.03194444444444444,1,0
8281,9,3,1,5,0.03180555555555555,4,0
4767,18,6,3,1,0.034027777777777775,4,1
4770,18,6,3,5,0.03319444444444444,4,1
7973,3,2,6,6,0.03763888888888889,1,0
8508,6,2,4,4,0.034583333333333334,5,1
1542,14,5,1,1,0.03208333333333333,2,0
7482,14,5,1,3,0.03236111111111111,2,0
323,12,5,4,4,0.034444444444444444,2,1
2032,1,1,1,5,0.0375,1,0
994,2,1,6,3,0.03138888888888889,5,0
6819,13,4,4,5,0.032916666666666664,6,0
7564,6,1,1,7,0.03194444444444444,6,0
6085,14,5,2,4,0.03236111111111111,3,1
3147,7,2,4,5,0.03194444444444444,5,0
6341,16,5,5,1,0.03208333333333333,5,1
2185,2,2,6,7,0.03263888888888889,1,1
111,8,3,5,1,0.03347222222222222,3,0
8705,4,2,6,6,0.03180555555555555,4,0
8137,20,6,3,3,0.03236111111111111,5,1
1080,8,2,6,1,0.035416666666666666,5,1
2227,15,5,2,4,0.035416666666666666,4,1
2882,3,2,4,7,0.034722222222222224,1,0
8212,14,5,3,4,0.03194444444444444,3,1
5497,19,6,3,7,0.034027777777777775,4,1
7004,13,5,6,3,0.035555555555555556,2,1
1165,19,6,5,2,0.035555555555555556,4,1
6765,13,4,4,1,0.035416666666666666,6,1
1451,4,3,5,2,0.030972222222222224,1,0
7462,9,4,1,2,0.035,2,0
6506,12,4,2,3,0.034722222222222224,4,0
4928,12,5,2,2,0.03319444444444444,2,0
7582,7,2,4,2,0.035555555555555556,4,0
8485,7,3,4,1,0.03236111111111111,2,0
6216,7,2,2,4,0.03208333333333333,6,0
6885,1,1,3,3,0.035555555555555556,1,0
3648,3,2,1,4,0.034583333333333334,1,0
6505,17,5,6,4,0.034027777777777775,6,1
8191,11,4,1,3,0.03263888888888889,3,0
5157,14,4,1,5,0.034861111111111114,5,1
8027,7,3,1,4,0.034444444444444444,2,0
7247,18,6,6,1,0.0375,5,1
1515,12,4,5,5,0.030972222222222224,4,1
2314,4,2,3,7,0.03194444444444444,2,0
8228,18,6,4,5,0.034583333333333334,5,1
1452,10,3,6,1,0.035694444444444445,5,0
2021,5,2,1,5,0.034444444444444444,2,0
3412,18,6,5,1,0.03763888888888889,3,0
8216,15,5,3,1,0.035,3,0
4086,10,4,5,4,0.034722222222222224,2,0
4505,7,4,6,1,0.03180555555555555,1,0
839,11,4,3,7,0.03194444444444444,3,1
8923,8,3,4,3,0.035694444444444445,4,0
2375,11,4,2,4,0.03138888888888889,2,0
4953,12,4,5,5,0.034583333333333334,3,1
2907,14,4,3,6,0.035694444444444445,6,1
8932,8,2,2,6,0.035,6,0
3338,1,1,2,5,0.03236111111111111,2,0
6176,9,3,5,5,0.03138888888888889,3,1
7379,17,6,3,1,0.03319444444444444,4,1
451,17,6,4,2,0.03236111111111111,4,1
4454,18,6,3,3,0.03180555555555555,4,1
1715,6,2,4,7,0.03208333333333333,3,0
5260,5,3,3,1,0.034583333333333334,1,0
4735,16,4,5,5,0.03347222222222222,6,1
340,10,3,4,3,0.035,5,0
8038,2,1,6,1,0.0375,2,0
4982,14,4,6,7,0.03236111111111111,6,1
4122,3,2,1,4,0.03180555555555555,1,0
7364,8,3,4,1,0.03138888888888889,4,0
2671,16,5,1,7,0.032916666666666664,5,1
1420,7,3,2,6,0.03194444444444444,2,0
35,20,6,1,6,0.03138888888888889,4,1
7299,7,3,3,5,0.035555555555555556,2,0
5846,13,5,2,7,0.03263888888888889,2,1
3162,18,6,6,4,0.035694444444444445,4,1
8356,7,3,1,1,0.034027777777777775,2,0
1411,16,4,3,7,0.035694444444444445,6,1
4150,3,2,2,2,0.03208333333333333,1,0
2171,18,5,2,4,0.03236111111111111,5,1
8368,5,2,2,2,0.03208333333333333,3,0
890,9,3,1,3,0.034861111111111114,4,0
8454,19,6,4,7,0.029722222222222223,5,1
3083,7,3,3,4,0.03194444444444444,2,0
8912,2,1,6,5,0.029722222222222223,2,0
2245,9,2,3,7,0.034722222222222224,6,0
4265,3,1,3,7,0.03208333333333333,5,0
8014,6,3,1,5,0.034861111111111114,1,0
8512,12,3,2,5,0.03319444444444444,6,0
5703,2,1,3,3,0.034583333333333334,1,0
433,13,3,5,6,0.03194444444444444,6,1
1655,2,1,4,2,0.034861111111111114,5,0
179,2,1,6,7,0.035555555555555556,2,0
4384,19,6,1,4,0.034583333333333334,5,1
6736,3,2,6,4,0.034722222222222224,2,0
7335,18,6,1,4,0.034444444444444444,5,0
2998,9,3,3,2,0.03208333333333333,3,0
1887,16,5,3,2,0.035,6,0
8076,2,1,4,7,0.03263888888888889,5,0
1787,19,6,5,5,0.03347222222222222,6,1
4395,16,5,2,1,0.035,3,0
8037,9,2,4,6,0.03194444444444444,6,1
4490,15,6,1,1,0.03236111111111111,2,1
2182,18,5,3,4,0.03236111111111111,6,1
7249,8,2,4,4,0.035,6,0
6868,11,5,4,5,0.029722222222222223,2,0
2070,1,1,5,2,0.035694444444444445,1,0
6451,20,6,1,6,0.034861111111111114,5,1
4907,14,5,1,1,0.035694444444444445,3,0
8661,18,6,5,5,0.030972222222222224,5,1
881,11,4,2,4,0.03236111111111111,4,1
4713,3,2,1,7,0.03208333333333333,2,0
4925,11,3,5,5,0.03208333333333333,6,0
8098,5,1,6,1,0.03236111111111111,6,0
6686,14,5,6,1,0.029722222222222223,4,1
4135,9,2,6,4,0.03194444444444444,6,0
3791,16,6,3,3,0.0375,2,0
4920,20,6,4,5,0.029722222222222223,6,1
2888,13,5,4,3,0.034583333333333334,2,0
5838,4,2,6,1,0.034444444444444444,3,0
1707,4,3,2,6,0.03194444444444444,1,0
1159,12,5,2,6,0.03166666666666667,2,1
2307,6,3,6,2,0.03138888888888889,2,1
7184,12,4,4,5,0.03347222222222222,5,1
7681,2,1,6,2,0.03180555555555555,2,0
5354,20,6,6,4,0.035555555555555556,6,1
8965,11,4,5,2,0.030972222222222224,2,0
6265,10,5,1,5,0.0375,1,0
7384,13,5,4,4,0.035555555555555556,2,1
8833,18,6,2,6,0.03138888888888889,4,1
7031,10,4,6,1,0.035,3,0
4561,14,5,3,5,0.03138888888888889,4,1
1565,7,3,1,2,0.03138888888888889,3,0
1783,19,6,4,2,0.035555555555555556,5,1
3800,3,1,1,7,0.034722222222222224,3,0
3606,2,1,1,2,0.03138888888888889,1,0
3150,19,6,5,7,0.03236111111111111,5,1
905,10,4,3,3,0.03208333333333333,1,0
8701,7,4,3,7,0.03208333333333333,1,0
4608,17,6,1,5,0.034027777777777775,4,1
7362,14,5,5,5,0.03319444444444444,4,1
6074,1,1,1,5,0.035555555555555556,1,0
2081,10,4,3,1,0.03763888888888889,3,1
1566,9,4,1,6,0.034027777777777775,1,0
4819,5,3,6,6,0.030972222222222224,1,0
8255,14,4,1,4,0.030972222222222224,5,0
5205,2,1,6,3,0.03138888888888889,4,0
3545,17,6,4,1,0.03138888888888889,4,0
5600,16,5,2,5,0.034722222222222224,5,1
5379,20,6,5,6,0.03319444444444444,5,1
5994,13,5,2,7,0.03236111111111111,2,1
5187,4,2,2,6,0.03194444444444444,4,0
1114,8,3,3,4,0.0375,2,0
2647,1,1,2,7,0.03208333333333333,6,0
4581,14,5,2,2,0.03347222222222222,3,1
5763,20,6,6,5,0.03763888888888889,6,1
7090,3,2,3,4,0.03208333333333333,1,0
5266,7,3,1,1,0.035416666666666666,3,0
2301,13,4,4,5,0.03236111111111111,5,0
8558,12,5,3,3,0.034027777777777775,1,0
255,6,1,4,1,0.030972222222222224,6,0
7009,1,1,1,1,0.034722222222222224,1,0
3353,4,2,4,4,0.03208333333333333,4,0
3315,12,4,5,2,0.035555555555555556,3,0
5695,17,5,2,4,0.03166666666666667,6,1
5683,2,1,6,3,0.034027777777777775,1,0
7624,19,6,2,2,0.03166666666666667,3,1
6464,2,1,6,4,0.03208333333333333,2,0
5412,17,6,2,5,0.034861111111111114,4,1
2590,8,2,3,5,0.03263888888888889,6,0
7086,2,1,6,4,0.03138888888888889,2,0
304,15,5,1,4,0.034722222222222224,3,0
5021,16,5,4,1,0.0375,4,1
3151,12,4,5,2,0.03194444444444444,5,0
5541,20,6,4,6,0.0375,5,1
3827,11,3,6,2,0.03194444444444444,5,0
3020,19,6,5,4,0.03347222222222222,5,1
1437,9,4,4,2,0.03166666666666667,1,0
3033,1,1,2,5,0.03208333333333333,1,0
6728,15,5,5,7,0.03319444444444444,5,1
377,10,4,2,7,0.03347222222222222,2,0
1870,19,6,6,3,0.03236111111111111,6,1
8757,12,4,2,5,0.034444444444444444,5,0
3144,5,3,5,7,0.03194444444444444,1,0
8085,20,6,3,1,0.03138888888888889,5,1
1659,16,5,4,4,0.03263888888888889,4,1
756,14,4,3,5,0.034861111111111114,4,1
6881,7,4,3,1,0.034861111111111114,1,0
4368,1,1,4,5,0.03236111111111111,2,0
6499,18,6,3,6,0.030972222222222224,3,1
291,17,6,3,3,0.03236111111111111,4,1
2237,7,2,6,4,0.03166666666666667,6,1
4794,4,2,4,3,0.035694444444444445,3,0
7375,20,6,4,4,0.035555555555555556,6,1
2119,10,3,5,6,0.034722222222222224,6,1
6233,11,5,1,1,0.03763888888888889,1,0
8251,2,1,6,4,0.035416666666666666,2,0
502,20,6,5,4,0.03138888888888889,6,1
3769,14,5,5,2,0.030972222222222224,3,1
5043,3,1,1,4,0.030972222222222224,5,0
8521,3,1,3,5,0.035416666666666666,3,0
1540,9,3,5,5,0.03763888888888889,6,0
4950,20,6,5,6,0.03208333333333333,6,1
1212,18,5,4,1,0.035555555555555556,6,0
7553,3,2,4,5,0.03347222222222222,2,0
8199,6,3,3,5,0.032916666666666664,2,0
673,15,6,2,7,0.034583333333333334,2,1
6420,11,3,2,5,0.030972222222222224,5,0
5168,2,1,1,2,0.034722222222222224,2,0
2955,6,3,3,7,0.035416666666666666,2,1
5724,16,5,5,6,0.034027777777777775,5,1
5145,5,2,6,7,0.03208333333333333,5,0
8939,7,2,2,5,0.034722222222222224,5,1
1465,1,1,1,1,0.029722222222222223,1,0
5165,5,2,5,4,0.03166666666666667,4,0
8140,3,2,1,1,0.03319444444444444,1,0
1193,20,6,4,1,0.03208333333333333,6,1
3273,3,2,4,4,0.03236111111111111,2,0
2265,18,6,4,6,0.035416666666666666,4,1
422,7,3,4,1,0.03138888888888889,3,0
506,20,6,4,1,0.034861111111111114,6,1
6519,17,6,4,3,0.035,4,1
2624,19,6,6,7,0.03194444444444444,6,1
1583,17,5,4,7,0.03208333333333333,6,1
507,1,1,1,2,0.03319444444444444,1,0
3740,8,4,2,5,0.03347222222222222,1,0
2406,16,5,6,3,0.03319444444444444,4,1
8258,9,2,1,2,0.030972222222222224,6,0
5020,6,2,1,2,0.03236111111111111,3,0
622,12,4,5,7,0.029722222222222223,3,1
2127,17,6,5,5,0.0375,3,1
8366,17,5,4,3,0.030972222222222224,5,1
4867,4,2,2,7,0.034027777777777775,1,1
3788,11,4,6,7,0.03763888888888889,4,1
2934,8,3,4,7,0.034027777777777775,3,0
8342,15,5,5,5,0.034027777777777775,2,1
348,18,6,5,4,0.034444444444444444,4,1
798,8,3,4,4,0.034444444444444444,3,0
7747,20,6,3,4,0.0375,6,1
2830,14,4,3,3,0.03347222222222222,5,0
4563,16,5,5,3,0.035,4,1
8382,7,3,1,6,0.030972222222222224,3,0
7548,17,6,3,2,0.03263888888888889,4,1
8691,13,4,5,2,0.034583333333333334,4,1
313,10,4,5,6,0.03347222222222222,2,0
4630,5,2,2,4,0.03347222222222222,3,0
747,18,6,5,5,0.034444444444444444,5,1
791,16,6,1,6,0.034861111111111114,2,0
2477,11,3,2,5,0.035555555555555556,5,0
2025,10,4,5,5,0.035416666666666666,3,0
6281,11,5,3,7,0.03347222222222222,1,1
2571,13,5,1,7,0.035694444444444445,1,1
3464,8,3,2,1,0.03236111111111111,2,0
4253,2,1,3,2,0.034861111111111114,4,0
8440,9,3,1,5,0.035555555555555556,5,1
5408,6,2,6,2,0.034444444444444444,3,0
4334,11,3,3,4,0.030972222222222224,6,1
4623,17,6,1,3,0.03319444444444444,3,0
260,19,6,2,1,0.030972222222222224,3,1
2164,7,4,2,5,0.035416666666666666,1,0
8238,13,5,3,2,0.030972222222222224,2,0
381,13,4,5,4,0.03138888888888889,4,1
4908,1,1,5,1,0.0375,1,0
4292,6,3,2,3,0.03763888888888889,1,0
1913,18,6,2,5,0.035555555555555556,5,1
3310,6,2,6,6,0.035694444444444445,5,0
600,19,6,3,1,0.03208333333333333,3,1
46,9,3,3,3,0.034583333333333334,5,0
1445,17,5,6,1,0.0375,6,1
1653,16,3,5,1,0.03263888888888889,6,1
2700,9,4,6,2,0.035,1,0
7910,6,3,3,3,0.03194444444444444,2,0
1894,8,2,6,5,0.030972222222222224,6,0
1945,16,6,1,5,0.034583333333333334,3,1
2407,3,2,1,5,0.03194444444444444,1,0
5362,3,2,4,7,0.035,2,0
8789,8,3,6,2,0.035555555555555556,2,0
4993,6,2,3,6,0.03166666666666667,4,0
1967,1,1,2,1,0.03138888888888889,1,0
3028,3,1,2,6,0.03138888888888889,2,0
5862,2,1,5,2,0.03180555555555555,1,0
5754,4,1,5,4,0.032916666666666664,5,0
5622,8,3,1,5,0.035555555555555556,4,1
1601,20,6,3,6,0.03194444444444444,4,1
6007,12,5,4,2,0.035,2,1
1393,9,3,4,3,0.03319444444444444,4,0
4523,4,2,6,4,0.034444444444444444,1,0
5358,9,3,5,2,0.034027777777777775,5,0
4157,10,4,5,7,0.035694444444444445,3,0
4255,20,6,3,4,0.035555555555555556,4,1
6496,11,5,1,1,0.03236111111111111,1,0
427,9,3,4,2,0.029722222222222223,4,0
6124,3,1,1,6,0.034583333333333334,3,0
8900,3,2,6,5,0.034027777777777775,1,0
411,5,2,3,4,0.035694444444444445,2,0
8178,6,2,1,1,0.03236111111111111,5,0
8004,18,6,2,1,0.029722222222222223,6,0
4512,14,5,1,4,0.034722222222222224,2,1
2487,1,1,4,5,0.03763888888888889,1,0
8308,7,2,3,7,0.032916666666666664,6,1
780,8,3,3,1,0.035416666666666666,3,0
4378,12,4,6,4,0.03208333333333333,3,1
8300,1,1,2,5,0.03138888888888889,1,0
5539,18,6,1,1,0.03208333333333333,2,1
211,16,5,2,1,0.03236111111111111,5,1
2488,13,3,5,6,0.034583333333333334,6,1
6138,8,4,2,2,0.0375,1,0
4935,7,3,1,4,0.034444444444444444,1,0
5836,13,5,1,3,0.030972222222222224,2,1
